"Campaign name","Campaign ID","Ad set name","Ad set ID","Ad name","Ad ID",Day,Gender,Age,Text,"Amount spent (USD)",Reach,Impressions,Starts,Ends,"Attribution setting",Frequency,"Result type",Results,"CPC (cost per link click)","CTR (all)","CPM (cost per 1,000 impressions)","Result rate",Views,"Clicks (all)","CPC (all)","Video average play time","Video plays at 25%","Video plays at 50%","Video plays at 75%","Video plays at 95%","Video plays at 100%","Cost per post engagement",ThruPlays,"Video plays","3-second video plays","Unique 2-second continuous video plays","Link clicks","Cost per ThruPlay","Cost per 3-second video play","Cost per 2-second continuous video play","CTR (link click-through rate)","Unique CTR (link click-through rate)","Outbound CTR (click-through rate)","Instagram profile visits","Cost per app activation","App installs","Cost per app install","App activations conversion value","App activations","Purchase ROAS (return on ad spend)","Ratings submitted","Mobile app installs","In-app sessions conversion value","In-app sessions","In-app purchases","In-app registrations completed","In-app trials started","In-app subscriptions conversion value","Purchases rate per landing page views","Purchases rate per link clicks","Landing page views rate per link clicks","Results rate per link clicks","Unique outbound clicks","Outbound clicks","Unique outbound CTR (click-through rate)","Unique clicks (all)","Cost per unique click (all)","Cost per unique outbound click","Cost per outbound click","Cost per unique link click","Reporting starts","Reporting ends"
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C4D_STC_APP_BOOK0_T1 - Copy",120243710773880003,2026-05-11,female,35-44,"Atomic Habits. Deep Work. The Psychology of Money.

$18 each. Can't get finished.

Bookster gets you 1,000+ best seller titles for less than $8.66 a month —
broken into 9-minute lessons built for completion, and retention
not the nightstand.

💡 Read more. Spend less. Actually finish.

Try premium for free — no commitment required.",1.17,70,79,2026-05-08,Ongoing,"1-day click",1.12857143,"Mobile app installs",,,0,14.81012658,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C4D_STC_APP_BOOK0_T1 - Copy",120243710773880003,2026-05-11,female,45-54,"Atomic Habits. Deep Work. The Psychology of Money.

$18 each. Can't get finished.

Bookster gets you 1,000+ best seller titles for less than $8.66 a month —
broken into 9-minute lessons built for completion, and retention
not the nightstand.

💡 Read more. Spend less. Actually finish.

Try premium for free — no commitment required.",0.76,37,40,2026-05-08,Ongoing,"1-day click",1.08108108,"Mobile app installs",,0.38,5,19,,,2,0.38,,,,,,,0.38,,,,,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C4D_STC_APP_BOOK0_T1 - Copy",120243710773880003,2026-05-11,male,18-24,"Atomic Habits. Deep Work. The Psychology of Money.

$18 each. Can't get finished.

Bookster gets you 1,000+ best seller titles for less than $8.66 a month —
broken into 9-minute lessons built for completion, and retention
not the nightstand.

💡 Read more. Spend less. Actually finish.

Try premium for free — no commitment required.",0.62,32,37,2026-05-08,Ongoing,"1-day click",1.15625,"Mobile app installs",,,0,16.75675676,,,0,,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C4D_STC_APP_BOOK0_T1 - Copy",120243710773880003,2026-05-11,female,25-34,"Atomic Habits. Deep Work. The Psychology of Money.

$18 each. Can't get finished.

Bookster gets you 1,000+ best seller titles for less than $8.66 a month —
broken into 9-minute lessons built for completion, and retention
not the nightstand.

💡 Read more. Spend less. Actually finish.

Try premium for free — no commitment required.",2.35,119,134,2026-05-08,Ongoing,"1-day click",1.12605042,"Mobile app installs",,0.78333333,2.98507463,17.53731343,,,4,0.5875,,,,,,,0.78333333,,,,,3,,,,2.23880597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C4D_STC_APP_BOOK0_T1 - Copy",120243710773880003,2026-05-11,male,55-64,"Atomic Habits. Deep Work. The Psychology of Money.

$18 each. Can't get finished.

Bookster gets you 1,000+ best seller titles for less than $8.66 a month —
broken into 9-minute lessons built for completion, and retention
not the nightstand.

💡 Read more. Spend less. Actually finish.

Try premium for free — no commitment required.",0.61,27,33,2026-05-08,Ongoing,"1-day click",1.22222222,"Mobile app installs",,0.61,3.03030303,18.48484848,,,1,0.61,,,,,,,0.61,,,,,1,,,,3.03030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C4D_STC_APP_BOOK0_T1 - Copy",120243710773880003,2026-05-11,female,65+,"Atomic Habits. Deep Work. The Psychology of Money.

$18 each. Can't get finished.

Bookster gets you 1,000+ best seller titles for less than $8.66 a month —
broken into 9-minute lessons built for completion, and retention
not the nightstand.

💡 Read more. Spend less. Actually finish.

Try premium for free — no commitment required.",1.13,32,36,2026-05-08,Ongoing,"1-day click",1.125,"Mobile app installs",,1.13,2.77777778,31.38888889,,,1,1.13,,,,,,,1.13,,,,,1,,,,2.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C4D_STC_APP_BOOK0_T1 - Copy",120243710773880003,2026-05-11,male,25-34,"Atomic Habits. Deep Work. The Psychology of Money.

$18 each. Can't get finished.

Bookster gets you 1,000+ best seller titles for less than $8.66 a month —
broken into 9-minute lessons built for completion, and retention
not the nightstand.

💡 Read more. Spend less. Actually finish.

Try premium for free — no commitment required.",0.53,38,46,2026-05-08,Ongoing,"1-day click",1.21052632,"Mobile app installs",,,0,11.52173913,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1D_STC_APP_BOOK0_T2,120243254910190003,2026-05-11,unknown,18-24,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.07,4,5,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.25,"Mobile app installs",,,0,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1D_STC_APP_BOOK0_T2,120243254910190003,2026-05-11,male,25-34,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",2.28,172,202,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.1744186,"Mobile app installs",2,0.76,1.98019802,11.28712871,0.99009901,,4,0.57,,,,,,,0.38,,,,,3,,,,1.48514851,,,,,2,1.14,,,,,2,,,,,,,,,,66.66666667,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1D_STC_APP_BOOK0_T2,120243254910190003,2026-05-11,male,35-44,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",2.33,137,170,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.24087591,"Mobile app installs",2,0.77666667,1.76470588,13.70588235,1.17647059,,3,0.77666667,,,,,,,0.77666667,,,,,3,,,,1.76470588,,,,,2,1.165,,,,,2,,,,,,,,,,66.66666667,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1D_STC_APP_BOOK0_T2,120243254910190003,2026-05-11,male,45-54,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",3.66,144,194,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.34722222,"Mobile app installs",1,1.22,1.54639175,18.86597938,0.51546392,,3,1.22,,,,,,,0.732,,,,,3,,,,1.54639175,,,,,1,3.66,,,,,1,,,,,,,,,,33.33333333,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1D_STC_APP_BOOK0_T2,120243254910190003,2026-05-11,male,18-24,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.95,87,117,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.34482759,"Mobile app installs",,,0,8.11965812,,,0,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1D_STC_APP_BOOK0_T2,120243254910190003,2026-05-11,male,65+,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",1.43,70,84,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.2,"Mobile app installs",,,0,17.02380952,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1D_STC_APP_BOOK0_T2,120243254910190003,2026-05-11,female,35-44,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",1,83,103,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.24096386,"Mobile app installs",1,0.33333333,1.94174757,9.70873786,0.97087379,,2,0.5,,,,,,,0.2,,,,,3,,,,2.91262136,,,,,1,1,,,,,1,,,,,,,,,,33.33333333,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1D_STC_APP_BOOK0_T2,120243254910190003,2026-05-11,female,18-24,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",1.35,96,132,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.375,"Mobile app installs",1,0.27,3.78787879,10.22727273,0.75757576,,5,0.27,,,,,,,0.225,,,,,5,,,,3.78787879,,,,,1,1.35,,,,,1,,,,,,,,,,20,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1D_STC_APP_BOOK0_T2,120243254910190003,2026-05-11,female,25-34,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",1.65,108,155,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.43518519,"Mobile app installs",,1.65,0.64516129,10.64516129,,,1,1.65,,,,,,,1.65,,,,,1,,,,0.64516129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1D_STC_APP_BOOK0_T2,120243254910190003,2026-05-11,female,65+,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.64,40,53,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.325,"Mobile app installs",,,0,12.0754717,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1D_STC_APP_BOOK0_T2,120243254910190003,2026-05-11,female,55-64,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",1.2,62,98,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.58064516,"Mobile app installs",,0.2,5.10204082,12.24489796,,,5,0.24,,,,,,,0.2,,,,,6,,,,6.12244898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C3D_STC_APP_BOOK0_T1 - Copy",120243710773860003,2026-05-11,female,25-34,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.22,10,11,2026-05-08,Ongoing,"1-day click",1.1,"Mobile app installs",,0.22,9.09090909,20,,,1,0.22,,,,,,,0.22,,,,,1,,,,9.09090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_ADR_MST_V1 [Android]",120243254910040003,C1_APB_TOP_1865_ADR_BOOK0_V2,120243254910070003,C1A_STC_APP_BOOK0_T2,120243254910160003,2026-05-11,female,35-44,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.84,35,43,2026-05-02,Ongoing,"1-day click, 1-day view, or 1-day engaged-view",1.22857143,"Mobile app installs",,0.84,2.3255814,19.53488372,,,1,0.84,,,,,,,0.84,,,,,1,,,,2.3255814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C3D_STC_APP_BOOK0_T1 - Copy",120243710773860003,2026-05-11,male,35-44,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.03,2,2,2026-05-08,Ongoing,"1-day click",1,"Mobile app installs",,,0,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C2B_STC_APP_BOOK0_T1 - Copy",120243710773800003,2026-05-11,unknown,18-24,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.03,3,3,2026-05-08,Ongoing,"1-day click",1,"Mobile app installs",,,0,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C2B_STC_APP_BOOK0_T1 - Copy",120243710773800003,2026-05-11,male,65+,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",12.52,273,325,2026-05-08,Ongoing,"1-day click",1.19047619,"Mobile app installs",,0.89428571,3.69230769,38.52307692,,,12,1.04333333,,,,,,,0.89428571,,,,,14,,,,4.30769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C2B_STC_APP_BOOK0_T1 - Copy",120243710773800003,2026-05-11,female,35-44,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",4.89,187,246,2026-05-08,Ongoing,"1-day click",1.31550802,"Mobile app installs",,1.2225,1.2195122,19.87804878,,,3,1.63,,,,,,,1.2225,,,,,4,,,,1.62601626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C2B_STC_APP_BOOK0_T1 - Copy",120243710773800003,2026-05-11,female,65+,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",21.65,360,439,2026-05-08,Ongoing,"1-day click",1.21944444,"Mobile app installs",,1.13947368,4.32801822,49.3166287,,,19,1.13947368,,,,,,,0.90208333,,,,,19,,,,4.32801822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C2B_STC_APP_BOOK0_T1 - Copy",120243710773800003,2026-05-11,female,18-24,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",2.62,121,143,2026-05-08,Ongoing,"1-day click",1.18181818,"Mobile app installs",,0.655,2.7972028,18.32167832,,,4,0.655,,,,,,,0.655,,,,,4,,,,2.7972028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C2B_STC_APP_BOOK0_T1 - Copy",120243710773800003,2026-05-11,male,35-44,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",3.99,206,243,2026-05-08,Ongoing,"1-day click",1.17961165,"Mobile app installs",,0.57,2.88065844,16.41975309,,,7,0.57,,,,,,,0.49875,,,,,7,,,,2.88065844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C2B_STC_APP_BOOK0_T1 - Copy",120243710773800003,2026-05-11,male,25-34,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",3.15,155,180,2026-05-08,Ongoing,"1-day click",1.16129032,"Mobile app installs",,3.15,0.55555556,17.5,,,1,3.15,,,,,,,3.15,,,,,1,,,,0.55555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C2B_STC_APP_BOOK0_T1 - Copy",120243710773800003,2026-05-11,unknown,25-34,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.04,6,6,2026-05-08,Ongoing,"1-day click",1,"Mobile app installs",,,0,6.66666667,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
"BOOK0_APP_MAY26_IOS_MST _V2 [iOS]",120243710427300003,WIN_APB_TOF_1865_IPS_BOOK0_V1,120243710469920003,"C2B_STC_APP_BOOK0_T1 - Copy",120243710773800003,2026-05-11,unknown,65+,"You bought the books. Started them. Meant to go back.

The format was always the problem — not you.

Turn books into 7-9 minute lessons so they can get finished, retained, and actually used.

📚 Browse 1,000+ titles and bring your own content! 

Try premium for free today. No card needed.",0.72,9,12,2026-05-08,Ongoing,"1-day click",1.33333333,"Mobile app installs",,0.72,8.33333333,60,,,1,0.72,,,,,,,0.72,,,,,1,,,,8.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11,2026-05-11
